,City,BHK,Location,Price (₹),Area (sqft),Property Type,Furnishing,Property Facing,overlooking,Bathroom,Balcony,Tenant Preferred,Availability
1307,Chennai,2, ,20000,800 sqft,House,Semi-Furnished,South,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
1308,Chennai,3, ,16000,1100 sqft,House,Furnished,East,Garden/Park,2,1,Bachelors,Immediately
1309,Chennai,3, ,45000,1700 sqft,House,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
1310,Chennai,2, ,22500,1200 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
1311,Chennai,4, ,50000,2300 sqft,Villa,Semi-Furnished,East,Main Road,5,Unknown,Bachelors/Family,Immediately
1312,Chennai,1,Anna Nagar,7000,350 sqft,Flat,Unfurnished,North,Main Road,1,Unknown,Bachelors/Family,Immediately
1313,Chennai,2,Medavakkam,27000,1297 sqft,Flat,Semi-Furnished,South,Garden/Park,2,Unknown,Bachelors/Family,Immediately
1314,Chennai,2,Medavakkam,10000,950 sqft,House,Unfurnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1315,Chennai,3, ,55000,2030 sqft,Flat,Unfurnished,East,Garden/Park,3,2,Family,Immediately
1316,Chennai,2, ,21000,1100 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,Unknown,Bachelors,Immediately
1317,Chennai,1, ,8200,700 sqft,House,Unfurnished,East,Main Road,1,2,Family,Immediately
1318,Chennai,3, ,16000,1025 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,1,Bachelors,Immediately
1319,Chennai,2, ,45000,1159 sqft,Flat,Semi-Furnished,East,Main Road,2,3,Bachelors,Immediately
1320,Chennai,3, ,36000,1250 sqft,House,Semi-Furnished,South,Main Road,2,1,Bachelors/Family,Immediately
1321,Chennai,3, ,2 Lac,1571 sqft,Flat,Semi-Furnished,North,Main Road,3,2,Family,Immediately
1322,Chennai,2, ,18000,1060 sqft,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
1323,Chennai,1, ,9500,500 sqft,Flat,Furnished,East,Main Road,1,Unknown,Bachelors,Immediately
1324,Chennai,3, ,57000,2200 sqft,Flat,Semi-Furnished,East,Main Road,3,3,Bachelors/Family,Immediately
1325,Chennai,3, ,20000,1118 sqft,Villa,Semi-Furnished,East,"Pool, Garden/Park, Main Road",2,2,Bachelors,Immediately
1326,Chennai,3, ,25000,1600 sqft,House,Unfurnished,East,Main Road,1,Unknown,Bachelors,Immediately
1327,Chennai,4, ,45000,1800 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,1,Bachelors,Immediately
1328,Chennai,3, ,35000,2000 sqft,House,Semi-Furnished,West,"Garden/Park, Main Road",3,2,Bachelors,Immediately
1329,Chennai,2, ,25000,1200 sqft,Flat,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
1330,Chennai,2, ,7500,850 sqft,House,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
1331,Chennai,1, ,25000,350 sqft,Flat,Furnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1332,Chennai,1,Porur,9500,424 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",1,1,Bachelors,Immediately
1333,Chennai,2, ,20000,1250 sqft,House,Unfurnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1334,Chennai,3, ,22000,1200 sqft,House,Semi-Furnished,South,"Garden/Park, Main Road",2,1,Bachelors,Immediately
1335,Chennai,3, ,87500,1723 sqft,Flat,Semi-Furnished,South,Garden/Park,3,1,Bachelors/Family,Immediately
1336,Chennai,3, ,1.3 Lac,2200 sqft,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
1337,Chennai,3, ,45000,1400 sqft,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors,Immediately
1338,Chennai,1,T Nagar,22000,700 sqft,Flat,Semi-Furnished,East,Main Road,1,1,Bachelors/Family,Immediately
1339,Chennai,3, ,47000,1200 sqft,Flat,Semi-Furnished,North,Main Road,3,2,Bachelors,Immediately
1340,Chennai,5,Sholinganallur,85000,3500 sqft,Flat,Semi-Furnished,North,"Pool, Garden/Park, Main Road",6,4,Bachelors,Immediately
1341,Chennai,3,Egmore,85000,1977 sqft,Flat,Semi-Furnished,South -West,"Garden/Park, Pool",3,3,Bachelors/Family,Immediately
1342,Chennai,3,T Nagar,75000,1650 sqft,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
1343,Chennai,3, ,70000,1540 sqft,Flat,Furnished,East,Main Road,3,4,Bachelors,Immediately
1344,Chennai,2, ,30000,1200 sqft,Flat,Semi-Furnished,East,Main Road,2,3,Bachelors,Immediately
1345,Chennai,6, ,3.5 Lac,4000 sqft,House,Furnished,East,Pool,6,3,Bachelors,Immediately
1346,Chennai,3, ,50000,2100 sqft,Flat,Semi-Furnished,East,Main Road,3,Unknown,Family,Immediately
1347,Chennai,2, ,25000,1000 sqft,House,Unfurnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1348,Chennai,6, ,2 Lac,5000 sqft,Villa,Semi-Furnished,South,Garden/Park,5,2,Bachelors,Immediately
1349,Chennai,3,Medavakkam,36000,1700 sqft,Villa,Semi-Furnished,East,Garden/Park,3,2,Family,Immediately
1350,Chennai,2, ,18000,1000 sqft,House,Semi-Furnished,North,Main Road,2,1,Bachelors,Immediately
1351,Chennai,2, ,18000,1100 sqft,House,Semi-Furnished,West,Main Road,2,Unknown,Bachelors/Family,Immediately
1352,Chennai,2, ,12000,700 sqft,Flat,Semi-Furnished,East,Main Road,2,Unknown,Bachelors,Immediately
1353,Chennai,3, ,1.3 Lac,3500 sqft,Villa,Furnished,East,Main Road,5,3,Bachelors/Family,Immediately
1354,Chennai,2, ,30000,1100 sqft,House,Unfurnished,East,Main Road,2,Unknown,Family,From Apr '26
1355,Chennai,2, ,12000,650 sqft,House,Semi-Furnished,South,"Garden/Park, Main Road",1,Unknown,Bachelors,Immediately
1356,Chennai,2, ,22000,960 sqft,Flat,Semi-Furnished,South,Main Road,2,1,Bachelors/Family,Immediately
1357,Chennai,3, ,30000,2408 sqft,Villa,Semi-Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
1358,Chennai,3, ,26000,1580 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",3,2,Family,Immediately
1359,Chennai,3,Pallavaram,38000,1400 sqft,Flat,Unfurnished,East,Main Road,3,3,Family,From Feb '26
1360,Chennai,3, ,35000,1020 sqft,Flat,Furnished,East,"Garden/Park, Pool",2,1,Bachelors,Immediately
1361,Chennai,3,Anna Nagar,50000,1800 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
1362,Chennai,3, ,25000,1250 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
1363,Chennai,1, ,30000,500 sqft,Flat,Furnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1364,Chennai,2, ,27000,750 sqft,Flat,Furnished,East,Main Road,2,1,Bachelors,Immediately
1365,Chennai,3, ,35000,1177 sqft,Flat,Semi-Furnished,South,Garden/Park,3,3,Bachelors/Family,Immediately
1366,Chennai,1,OMR,22000,462 sqft,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
1367,Chennai,3,T Nagar,50000,1800 sqft,Flat,Unfurnished,East,Main Road,3,Unknown,Bachelors/Family,Immediately
1368,Chennai,2, ,26000,1500 sqft,Villa,Semi-Furnished,North,Garden/Park,2,2,Bachelors,Immediately
1369,Chennai,4, ,1 Lac,2600 sqft,Villa,Semi-Furnished,South,Garden/Park,5,2,Bachelors,Immediately
1370,Chennai,1, ,14000,300 sqft,House,Unfurnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1371,Chennai,3, ,55000,2116 sqft,Flat,Semi-Furnished,East,Main Road,3,Unknown,Bachelors/Family,Immediately
1372,Chennai,3, ,25000,851 sqft,Flat,Unfurnished,North,Main Road,3,1,Bachelors/Family,Immediately
1373,Chennai,3,Sholinganallur,45000,1156 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
1374,Chennai,4, ,80000,1800 sqft,Flat,Semi-Furnished,North - East,Main Road,4,3,Bachelors/Family,From Feb '26
1375,Chennai,3, ,55000,1600 sqft,Flat,Semi-Furnished,North,Garden/Park,3,4,Bachelors,Immediately
1376,Chennai,2, ,28000,775 sqft,Flat,Semi-Furnished,South,"Garden/Park, Main Road",2,Unknown,Bachelors,Immediately
1377,Chennai,2, ,30000,1900 sqft,Flat,Furnished,East,Main Road,2,Unknown,Bachelors,Immediately
1378,Chennai,2, ,35000,900 sqft,Flat,Semi-Furnished,North - East,Main Road,2,Unknown,Bachelors/Family,From Feb '26
1379,Chennai,2, ,34000,1200 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
1380,Chennai,2,Medavakkam,25000,1100 sqft,Flat,Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1381,Chennai,2,Guduvancheri,9000,875 sqft,Flat,Semi-Furnished,North,Main Road,2,Unknown,Bachelors,Immediately
1382,Chennai,2, ,12500,600 sqft,House,Unfurnished,North,"Garden/Park, Main Road",2,1,Bachelors,Immediately
1383,Chennai,2, ,66000,950 sqft,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors/Family,Immediately
1384,Chennai,5, ,80000,2800 sqft,House,Semi-Furnished,West,Main Road,5,1,Bachelors,Immediately
1385,Chennai,2, ,29000,667 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
1386,Chennai,3, ,20000,1100 sqft,House,Unfurnished,East,Main Road,2,Unknown,Family,From Feb '26
1387,Chennai,2, ,23000,850 sqft,Flat,Semi-Furnished,East,Garden/Park,2,2,Bachelors,Immediately
1388,Chennai,4, ,60000,1800 sqft,Flat,Semi-Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
1389,Chennai,3, ,23000,1250 sqft,House,Semi-Furnished,East,Main Road,2,2,Bachelors,Immediately
1390,Chennai,2, ,27000,1650 sqft,House,Semi-Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1391,Chennai,2, ,25000,720 sqft,House,Unfurnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1392,Chennai,3, ,1.2 Lac,2063 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,1,Bachelors/Family,From Feb '26
1393,Chennai,2, ,25000,650 sqft,Flat,Semi-Furnished,North,Main Road,2,2,Bachelors,From Feb '26
1394,Chennai,1, ,1.2 Lac,520 sqft,Flat,Semi-Furnished,North - West,Main Road,1,1,Family,Immediately
1395,Chennai,2, ,20000,1250 sqft,House,Semi-Furnished,East,Main Road,2,2,Bachelors,Immediately
1396,Chennai,2, ,28000,1100 sqft,Flat,Unfurnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1397,Chennai,3,Pallikaranai,25000,954 sqft,Flat,Semi-Furnished,North,Main Road,2,Unknown,Bachelors/Family,Immediately
1398,Chennai,3, ,25000,918 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
1399,Chennai,1, ,25000,800 sqft,House,Semi-Furnished,East,Garden/Park,1,1,Bachelors/Family,Immediately
1400,Chennai,1, ,11500,400 sqft,House,Semi-Furnished,North,Garden/Park,1,Unknown,Bachelors,Immediately
1401,Chennai,3, ,35000,1690 sqft,Villa,Semi-Furnished,North,Main Road,3,2,Bachelors,Immediately
1402,Chennai,3, ,47000,1000 sqft,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
1403,Chennai,2,Kodambakkam,44000,952 sqft,Flat,Furnished,East,Main Road,2,1,Bachelors,Immediately
1404,Chennai,2,Porur,21000,700 sqft,House,Semi-Furnished,West,Garden/Park,2,1,Bachelors/Family,Immediately
1405,Chennai,2, ,90000,907 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",2,1,Bachelors,From Mar '26
1406,Chennai,2, ,20000,750 sqft,Flat,Semi-Furnished,South,Main Road,2,1,Bachelors/Family,Immediately
1407,Chennai,3,Porur,30000,1400 sqft,House,Semi-Furnished,North,Main Road,2,Unknown,Bachelors/Family,Immediately
1408,Chennai,2, ,46000,1100 sqft,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",2,1,Bachelors,Immediately
1409,Chennai,2,Sholinganallur,20000,880 sqft,Flat,Semi-Furnished,North,Main Road,2,2,Bachelors,Immediately
1410,Chennai,4, ,2 Lac,3800 sqft,House,Semi-Furnished,North,"Garden/Park, Main Road",3,1,Bachelors,Immediately
1411,Chennai,2, ,18000,700 sqft,Flat,Semi-Furnished,South,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
1412,Chennai,3, ,39000,1050 sqft,Flat,Semi-Furnished,East,Garden/Park,2,Unknown,Family,Immediately
1413,Chennai,2, ,40000,1000 sqft,Flat,Unfurnished,South,"Garden/Park, Main Road",2,3,Bachelors,Immediately
1414,Chennai,2, ,14500,1200 sqft,Flat,Unfurnished,East,Main Road,1,1,Bachelors,Immediately
1415,Chennai,3,Anna Nagar,65000,1206 sqft,House,Semi-Furnished,South,Main Road,2,1,Bachelors,Immediately
1416,Chennai,4, ,20000,1800 sqft,Villa,Semi-Furnished,East,Garden/Park,4,1,Bachelors,Immediately
1417,Chennai,2, ,23000,1190 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors,Immediately
1418,Chennai,1, ,7200,1250 sqft,House,Semi-Furnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1419,Chennai,3, ,13000,1500 sqft,Flat,Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
1420,Chennai,4, ,30000,1600 sqft,House,Semi-Furnished,South,"Garden/Park, Pool, Main Road",2,Unknown,Bachelors/Family,Immediately
1421,Chennai,3,OMR,35000,1192 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
1422,Chennai,2,Velachery,22000,900 sqft,Flat,Unfurnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1423,Chennai,4,OMR,36000,2600 sqft,Villa,Semi-Furnished,East,Main Road,4,Unknown,Bachelors/Family,Immediately
1424,Chennai,2, ,22000,900 sqft,Flat,Semi-Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1428,Chennai,3,Porur,10000,1110 sqft,Flat,Semi-Furnished,North,Main Road,3,3,Bachelors/Family,Immediately
1429,Chennai,1, ,10000,500 sqft,Flat,Unfurnished,South,Main Road,1,Unknown,Bachelors/Family,Immediately
1430,Chennai,3, ,72000,2200 sqft,Flat,Semi-Furnished,East,Main Road,3,3,Bachelors/Family,Immediately
1431,Chennai,3,Kelambakkam,25000,1246 sqft,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors/Family,Immediately
1432,Chennai,3, ,60000,1400 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors,Immediately
1433,Chennai,3, ,1.3 Lac,2550 sqft,Villa,Furnished,North,Main Road,3,1,Family,Immediately
1434,Chennai,3, ,40000,1400 sqft,Flat,Unfurnished,North,"Garden/Park, Pool, Main Road",3,1,Bachelors,Immediately
1435,Chennai,3,Adyar,75000,2500 sqft,Flat,Semi-Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
1436,Chennai,3, ,1.3 Lac,2200 sqft,Flat,Semi-Furnished,East,Main Road,3,2,Family,Immediately
1438,Chennai,2, ,30000,800 sqft,House,Semi-Furnished,East,Garden/Park,2,1,Bachelors,Immediately
1439,Chennai,5, ,90000,3000 sqft,Villa,Semi-Furnished,North,"Main Road, Garden/Park",4,4,Bachelors/Family,Immediately
1440,Chennai,3, ,26500,1300 sqft,Flat,Semi-Furnished,North,Main Road,2,Unknown,Bachelors,Immediately
1441,Chennai,3, ,30000,1050 sqft,Flat,Unfurnished,North - West,Main Road,3,Unknown,Bachelors,Immediately
1442,Chennai,5, ,98000,4850 sqft,House,Semi-Furnished,East,Main Road,5,1,Bachelors/Family,Immediately
1443,Chennai,2,Tambaram,20000,1000 sqft,Flat,Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1444,Chennai,3, ,2.9 Lac,2400 sqft,Flat,Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
1445,Chennai,3, ,40000,1650 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park",3,2,Family,Immediately
1446,Chennai,2, ,16000,650 sqft,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors/Family,Immediately
1447,Chennai,2, ,19000,1400 sqft,Flat,Semi-Furnished,West,Main Road,3,4,Bachelors,Immediately
1448,Chennai,3, ,1.3 Lac,1900 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road, Pool",3,1,Bachelors/Family,Immediately
1449,Chennai,3, ,40000,1458 sqft,Flat,Semi-Furnished,North,Main Road,2,2,Bachelors/Family,Immediately
1450,Chennai,3,Kodambakkam,40000,1450 sqft,Flat,Furnished,East,"Garden/Park, Main Road",4,3,Bachelors,Immediately
1451,Chennai,3,Anna Nagar,1.1 Lac,2062 sqft,Flat,Furnished,East,"Garden/Park, Main Road",4,2,Bachelors/Family,Immediately
1452,Chennai,3,Pallavaram,35000,1200 sqft,Flat,Semi-Furnished,East,Garden/Park,3,2,Bachelors,From Jan '26
1453,Chennai,4, ,1.2 Lac,2506 sqft,Flat,Furnished,North,"Pool, Garden/Park",4,2,Bachelors,Immediately
1454,Chennai,2, ,18000,725 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
1455,Chennai,3, ,30000,1400 sqft,Flat,Furnished,East,Main Road,2,2,Bachelors/Family,Immediately
1456,Chennai,3, ,26000,800 sqft,House,Semi-Furnished,East,Main Road,2,1,Family,Immediately
1457,Chennai,2, ,25000,1150 sqft,Flat,Semi-Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1459,Chennai,3,OMR,50000,1500 sqft,Flat,Furnished,East,Garden/Park,3,1,Bachelors,From Feb '26
1460,Chennai,2, ,13000,950 sqft,Flat,Semi-Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1461,Chennai,1,Nungambakkam,25000,450 sqft,Flat,Furnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1462,Chennai,3,Perungudi,1.2 Lac,1700 sqft,Flat,Semi-Furnished,South,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
1463,Chennai,2, ,22000,1100 sqft,Flat,Semi-Furnished,East,Main Road,2,Unknown,Family,Immediately
1464,Chennai,3, ,40000,1870 sqft,Flat,Semi-Furnished,East,Main Road,3,4,Bachelors/Family,Immediately
1465,Chennai,2,Royapettah,40000,850 sqft,House,Furnished,North,"Garden/Park, Main Road",2,1,Bachelors,Immediately
1466,Chennai,3, ,1.8 Lac,1378 sqft,Flat,Furnished,North - East,Garden/Park,3,2,Bachelors/Family,Immediately
1467,Chennai,3, ,35000,950 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors,Immediately
1468,Chennai,2,Tambaram,16000,900 sqft,House,Semi-Furnished,East,"Garden/Park, Main Road",2,Unknown,Bachelors,Immediately
1469,Chennai,3, ,45000,1200 sqft,House,Semi-Furnished,South,Main Road,4,Unknown,Bachelors,Immediately
1470,Chennai,4,OMR,43000,2306 sqft,Villa,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
1471,Chennai,2,Porur,35000,970 sqft,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors,Immediately
1472,Chennai,2, ,12500,1050 sqft,Flat,Unfurnished,East,Main Road,2,3,Bachelors/Family,Immediately
1473,Chennai,3,Sholinganallur,40000,1560 sqft,House,Semi-Furnished,East,Main Road,3,Unknown,Bachelors/Family,Immediately
1474,Chennai,2, ,50000,1166 sqft,Flat,Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1475,Chennai,1, ,6000,300 sqft,House,Unfurnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1476,Chennai,1,Tambaram,6500,700 sqft,Flat,Furnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1477,Chennai,2,Thiruvanmiyur,18000,845 sqft,House,Semi-Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1478,Chennai,3,Thiruvanmiyur,90000,1750 sqft,Flat,Furnished,East,Main Road,3,2,Bachelors,Immediately
1479,Chennai,3, ,28000,1640 sqft,Villa,Semi-Furnished,East,Main Road,3,Unknown,Bachelors/Family,Immediately
1481,Chennai,2, ,45000,1027 sqft,Flat,Furnished,West,"Garden/Park, Main Road",2,1,Bachelors,Immediately
1482,Chennai,4, ,1.5 Lac,3500 sqft,Villa,Furnished,North,"Garden/Park, Pool, Main Road",4,2,Bachelors/Family,Immediately
1483,Chennai,3,Perungudi,1.1 Lac,1940 sqft,Flat,Semi-Furnished,North,"Garden/Park, Pool",3,1,Bachelors/Family,Immediately
1484,Chennai,4, ,2.3 Lac,3350 sqft,Flat,Semi-Furnished,East,Garden/Park,4,4,Family,Immediately
1485,Chennai,2,Anna Nagar,33000,1100 sqft,Flat,Unfurnished,North - West,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
1486,Chennai,3, ,80000,1765 sqft,Flat,Unfurnished,East,Garden/Park,3,2,Bachelors,Immediately
1487,Chennai,5, ,3.8 Lac,7500 sqft,House,Semi-Furnished,East,"Pool, Garden/Park, Main Road",4,3,Bachelors,Immediately
1488,Chennai,4, ,1.3 Lac,4800 sqft,House,Semi-Furnished,East,"Garden/Park, Pool",4,3,Bachelors/Family,Immediately
1489,Chennai,3, ,40000,1102 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Family,From Jan '26
1490,Chennai,3, ,40000,1250 sqft,Flat,Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1491,Chennai,3, ,50000,2500 sqft,Flat,Semi-Furnished,North - West,Main Road,2,2,Bachelors,Immediately
1492,Chennai,3, ,1.2 Lac,1800 sqft,Flat,Semi-Furnished,South,Main Road,3,2,Bachelors,Immediately
1493,Chennai,5, ,2.8 Lac,7000 sqft,House,Furnished,North - East,"Garden/Park, Pool, Main Road",3,1,Bachelors/Family,Immediately
1494,Chennai,4, ,55000,2200 sqft,Flat,Semi-Furnished,West,Main Road,4,2,Family,Immediately
1495,Chennai,3, ,75000,2200 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",3,1,Bachelors,Immediately
1496,Chennai,3, ,75000,1982 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
1497,Chennai,3, ,90000,1850 sqft,Flat,Semi-Furnished,West,Main Road,3,Unknown,Bachelors,From Mar '26
1498,Chennai,3,Perungudi,1.3 Lac,1820 sqft,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors/Family,Immediately
1499,Chennai,4,Nungambakkam,1.2 Lac,2800 sqft,Flat,Unfurnished,South,Main Road,4,4,Family,Immediately
